Customer ID,Customer Name,Prospect,Inactive,Bill to Contact First Name,Bill to Contact Last Name,Bill to Address-Line One,Bill to Address-Line Two,Bill to City,Bill to State,Bill to Zip,Bill to Country,Bill to Sales Tax ID,Ship to Address 1-Line One,Ship to Address 1-Line Two,Ship to City 1,Ship to State 1,Ship to Zipcode 1,Ship to Country 1,Ship to Sales Tax ID 1,Customer Type,Telephone 1,Telephone 2,Fax Number,Customer E-mail,Sales Representative ID,Account #,G/L Sales Account,Open Purchase Order Number,Ship Via,Resale Number,Pricing Level,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Credit Status,Charge Finance Charges,Due Month End Terms,Cardholder's Name,Credit Card Address Line 1,Credit Card Address Line 2,Credit Card City,Credit Card State,Credit Card Zip Code,Credit Card Country,Credit Card Stored Reference,Merchant ID,Last Known CC Number,Last Known CC Expiration Date,ACH Stored Reference,Last Known ACH Number,Use Receipt Settings,Customer Payment Method,Customer Cash Account,Name Long,Address,Mailing List?,Tax ID :,Br: Head Office,Customer Since Date,Last Statement Date,Customer Web Site,ID Replacement
OPANASO03,"Panasonic Electronic Devices Japan Co.,",FALSE,FALSE,,,"26-1-1 Doh,Tsuraga City, Fukui",914-8567 Japan,,,,,,"26-1-1 Doh,Tsuraga City, Fukui",914-8567 Japan,,,,,,,81-770-21-3650,,,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,Head Office,10/13/15,,,0
OPANASO04,Panasonic Industrial Devices Slovakia,FALSE,FALSE,MICHAL,ZEMBJAK,s.r.o. ORAVICKA 616 - 02801,TRSTENA-SLOVAKIA,,,,,,,,,,,,,,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,SK2020128825,Head Office,10/27/16,,,0
OSENDAI01,Sendai Nikon Corporation,FALSE,FALSE,,,277 TAKO AZAHARA,NATORI-SHI MIYAGI,PREFECTURE JAPAN,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OTOKAIR01,"Tokai Rika Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OTOKAIR02,TRP INC.,FALSE,FALSE,,,Toyota Santa Rosa Laguna Ind.,"Complex-Sepz,Barangay Pulong","Sta.Cruz,Santa",,"Rosa,Laguna",4026Philippines,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,Head Office,,,,0
OTOYOTA01,Toyota Tsusho (Singapore) Pte Ltd.,FALSE,FALSE,,,"77 ROBINSON ROAD, #22-01",SIA BUILDING,SINGAPORE,,68896,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OTRCZSR01,TRCZ S.R.O.,FALSE,FALSE,,,Prumyslova 1165,Lovosice 410 02,Czech,,Republic,,,,,,,,,,,,,,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,1/28/08,,,0
OUEDAIN01,"Ueda Industry Co.,Ltd.",FALSE,FALSE,,,"36-Henowari, Higashi-Suehiro,","Yotami-Cho, Ama-Gun,","Aichi-Ken,498-0063",,,Japan,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OYAZAKI02,"Yazaki Buhin Co.,Ltd.",FALSE,FALSE,,,"206-1,Nunobikihara,Makinohara-","City, Shizuoka-pref,Japan",,,,,,,,,,,,,,-3958,,,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,Mr.Hisayuki Tsukamoto,,,0,Head Office,10/7/2016,,,0
ZI-001,Internal Sales to Injection,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,FALSE,,,,,,,,,,,0
ZI001,Internal Sales to Injection,FALSE,FALSE,,,,,,,,,,,,,,,,,P,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZP001,Internal Sale to Press,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,6121-2141-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,4/28/17,,,0
ZZ-MATSUI01,"Matsui Eastern (Thailand) Co.,Ltd.",FALSE,FALSE,,,"64/32 Moo 4, T.Pluakdaeng,","A.Pluakdaeng, Rayong",21140,,,,,,,,,,,,,,,,,,,,,0,,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,FALSE,,,,,,,,,,,0
ZZ2NDPLA01,"2nd Plastic Injection Molding Co., Ltd.",FALSE,FALSE,,,26/160-1 M.18 T.Klongnueng,A.Klongluang,Pathumthani,,12120,,,,,,,,,,L,0-2908-7950-1,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZA001,Internal Sales to Assembly,FALSE,FALSE,,,,,,,,,,,,,,,,,P,,,,,,,6121-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,1/13/08,,,0
ZZA002,Internal Sales to Mold Dept.,FALSE,FALSE,,,,,,,,,,,,,,,,,P,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,8/26/08,,,0
ZZADCOMA01,Adcomat (Siam) Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZADVICC01,"Advic Co., Ltd.",FALSE,FALSE,,,"12,14 Soi Ladkrabang","14/1 Ladkabang Rd., Lad Kabang",BANGKOK,,10520,THAILAND,,,,,,,,,,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,5/10/2012,,,0
ZZALONSI01,"Alon Siam Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZAMPASI01,"Ampas Industries Co., Ltd.",FALSE,FALSE,,,"355 M.4 Sukhumvit Rd.,",T.Praeksa  A.Muang,Samuthprakarn,,10280,Thailand,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.16E+11,HEAD OFFICE,1/11/2008,,,0
ZZANPLAS01,"A N Plas Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZASIANST01,"Asian Stanley International Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZASSEMB01,Assembly Services Sdn.Bhd.,FALSE,FALSE,,,"Persiaran Selangor,Shah","Alam,Selangor Darul Ehsan",Malaysia  40000,,,,,,,,,,,,ZZ,,,,,,,6179-2140-0,,3,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,4/23/11,,,0
ZZAURAIP01,Ms.Auraiporn Pangrung,FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZAVAPLA01,Avaplas (Thailand) Limited,FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZBANDOM01,"Bando Manufacturing (Thailand) Co., Ltd",FALSE,FALSE,,,47/7 Moo 4 SOI Watbangpla,Rd. T. Buakao A. Muang,Samutsakorn,,74000,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZBANGKO01,"Bangkok Central Leasing Co., Ltd.",FALSE,FALSE,,,8TH FL.Sethiwan Tower 139 Pan,"Road, Silom,Bangrak,Bangkok",10500,,,Thailand,,,,,,,,,L,02-2666040,,02-2666190,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZBESCOI01,"Besco International Plastic Co., Ltd.",FALSE,FALSE,,,39 Moo 10 T.Nongkainam,A.NongKae Saraburi 18140,,,,,,,,,,,,,ZZ,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZBILION01,"Bilion Enterprise Co., Ltd.",FALSE,FALSE,,,"8THFL., Sethiwan Tower 139","Pan Road, Silom, Bangrak",Bangkok 10500,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZBLSLEA01,"BLS Leasing Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZBUSINE01,"Business Logistics (Thailand) Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZBVKPLA01,"B.V.K. Plating Co.,ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCALSON01,"Calsonic Kansei (Thailand) Co.,Ltd.",FALSE,FALSE,,,700/641 Moo 3 Tambol Bankao,Amphur Phanthong,Chonburi,,20160,,,,,,,,,,,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,2.06E+11,HEAD OFFICE,9/3/2009,,,0
ZZCANONA01,Canon Ayutthya (Thailand) Ltd.,FALSE,FALSE,,,"1/41 Rojana Industrial Park,","M.5 Kanham,U-Thai",Ayutthaya,,13210,Thailand,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,1/11/2008,,,0
ZZCANONA02,Canon Hi-tech (Thailand) Ltd.,FALSE,FALSE,,,"1/41 Rojana Industrial Park,","M.5 Kanham,U-Thai",Ayutthaya,,13210,Thailand,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,5/5/2009,,,0
ZZCANONE01,"Canon Engineering (Thailand) Co., Ltd.",FALSE,FALSE,,,Hi - Tech Industrial Estate,56 Moo 1 Banlain Bangpa-in,Ayutthaya,,13160,,,,,,,,,,L,02-656-1144,02-656-1145,02-656-1149,yothin@canon.com,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,15th,3rd week friday 2.00 p.m.,check,,,,,0
ZZCANONH01,Canon Hi-Tech (Thailand) Ltd.,FALSE,FALSE,,,Hi-Tech Industrial Estate,"89 Moo 1, Banlain, Bangpa-in",Ayutthaya,,13160,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,1/11/2008,,,0
ZZCANONM01,"Canon Marketing (Thailand) Co., Ltd.",FALSE,FALSE,,,"9th-10th Fl.,179/34-45 Bangkok","City Tower,South Sathorn Rd.,","Thungmahamek,",,,"Sathorn,Bangkok",,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCANONO01,Canon Opto (Malaysia) Sdn. Bhd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCASIOT01,"Casio (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCCSENG01,"C.C.S. Engineering Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCENTUR01,"Century Inoac Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCHORCH01,Chor.Chor.Koi Tour Partnership,FALSE,FALSE,,,"3/1  M.1, T.Tawarat,","A.Chaiyo, Angthong",,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCHORIS01,Chori Singapore Pte Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCITECH01,"C.I.Technology Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZCSKENG01,"C.S.K.Engineering  Ltd., Part.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZDMSTEC01,"DMS Tech Co., Ltd.",FALSE,FALSE,,,"977/2 Soi 11B,Bangpoo Ind.,","M.4, T.Praeksa, A.Muang,",Samutprakarn,,,10280,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZEADYIN01,Mrs. Ead Yindeekhan,FALSE,FALSE,,,103/2 M.8 T.hrongkrod,A.Muang Nakornsawan,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZENPLAS01,"Enplas Precision (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZFDKTHA01,"FDK (Thailand) Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZFISCHE01,"Fischer Tech (Thailand) Co.,Ltd.",FALSE,FALSE,,,"109/519-520 Moo 7,Klongsong,","Klongluang, Pathumthanee",12120,,,,,,,,,,,,,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,9/3/2009,,,0
ZZFUJITS01,Fujitsu Isotec Limited,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZFUJITS02,Fujitsu Nanjing (China),FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZFULAIP01,Fulai Precision Mould (Zhong Shan),FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZFURUKA01,Furukawa Automotive Systems (Thailand),FALSE,FALSE,,,"Co.,Ltd.789/72 M.1 Pinthong IE","Nong Khor-Laem Chabang Rd.,",Nongkham,,Sriracha,Chonburi 20230,,"Co.,Ltd.789/72 M.1 Pinthong IE","Nong Khor-Laem Chabang Rd.,",Nongkham,,Sriracha,Chonburi 20230,,,038-296899,,038-296898,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,2.06E+11,HEAD OFFICE,2/27/13,,,0
ZZGECOMC01,Gecom Corp.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZGOLDLA01,Gold-Lam Seng,FALSE,FALSE,Takeshi,Hatano,"Lot417, Jalan227, 46100","Petaling Jaya, Selangor,",Malaysia,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZGOLFUSE01,Golf Used Cars,FALSE,FALSE,,,46/10  MOO. 6  ROJANA ROAD,TAMBOL. PAILING,AMPHU. AYUTHAYA,,,AYUTHAYA 13000,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZHAYASH01,"Hayashi Telempu (Thailand) Co., Ltd",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZHITACH01,"Hitachi Compressor (Thailand) Co., Ltd.",FALSE,FALSE,,,"1/65 Moo 5 Tambol Kanham,","Amphur U - Thai , Ayuthaya",13210,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZHITACH02,Hitachi Consumer Product (Thailand) Ltd,FALSE,FALSE,,,"610/1 M.9, T.Nongki",A.Kabinburi  Prachinburi,,,,25110,,,,,,,,,L,037-284000,,"037-455132, 135",,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZHITACH03,"Hitachi Metals (Thailand), Ltd.",FALSE,FALSE,,,1/60m M.5 Rojana Industrial Pa,"T.Khanharm,A.UThai,Ayutthaya",13210,,,Thailand,,,,,,,,,L,0-3533-0394,,0-3533-0395,,,,6111-2140-0,,1,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZHITACH04,Hitachi High-Technologies (Thailand),FALSE,FALSE,,,"Ltd.  62 Thaniya Bldg.,7th Fl.","Room 702 Silom Road,Suriyawong","Bangrak, Bangkok",,,Thailand,,"Ltd.  62 Thaniya Bldg.,7th Fl.","Room 702 Silom Road,Suriyawong","Bangrak, Bangkok",,,Thailand,,,02 2374538-9,,022367346 022676548,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,2/5/2013,,,0
